Region,Country,year,PrimaryEnergyConsumption,CarbonDioxideEmissions,OilProduction-Barrels,OilConsumption-Barrels,OilConsumption-EJ,GasProduction-EJ,GasConsumption-EJ,CoalProduction-EJ,CoalConsumption-EJ,NuclearGeneration-TWh,NuclearConsumption-EJ,HydroGeneration-TWh,HydroConsumption-EJ,RenewablesConsumption-EJ,RenewablesPower-EJ,SolarGeneration-TWh,SolarConsumption-EJ,WindGeneration-TWh,WindConsumption-EJ,Renewablegeneration-Others,RenewableConsumption-other
MiddleEast,Israel,2000,0.841337064,61.85070803,NaN,279.1239219,0.578816702,NaN,0.000329916,NaN,0.261880446,0,0,0.031,0.00031,0,0,0,0,0,0,0,0
MiddleEast,Israel,2001,0.837425984,62.51514036,NaN,259.3596139,0.53459412,NaN,0.000345533,NaN,0.30228763,0,0,0.01,0.0000994,0.0000994,0.0000994,0,0,0.01,0.0000994,0,0
MiddleEast,Israel,2002,0.850090629,63.8845384,NaN,257.4186839,0.529321744,NaN,0.000308442,NaN,0.319537748,0,0,0.021,0.00020729,0.000715404,0.000108581,0,0,0.011,0.000108581,0,0
MiddleEast,Israel,2003,0.87379504,65.5426468,NaN,263.6275821,0.541306962,NaN,0.000280135,NaN,0.331156914,0,0,0.031,0.000304038,0.000746991,0.000117692,0,0,0.012,0.000117692,0,0
MiddleEast,Israel,2004,0.884405847,66.04615394,NaN,248.1857897,0.508009798,NaN,0.0410193,NaN,0.334344911,0,0,0.028,0.000272866,0.000758971,0.000107197,0,0,0.011,0.000107197,0,0
MiddleEast,Israel,2005,0.913120266,67.64616284,NaN,256.9580364,0.523101662,NaN,0.0565308,NaN,0.332413423,0,0,0.028,0.000271139,0.000803243,0.000106519,0,0,0.011,0.000106519,0,0
MiddleEast,Israel,2006,0.911931086,67.43074481,NaN,247.7173618,0.503738501,NaN,0.0789363,NaN,0.328633645,0,0,0.015,0.00014434,0.000478301,0.0000962,0,0,0.01,0.0000962,0,0
MiddleEast,Israel,2007,0.962110568,70.40331393,NaN,262.0392248,0.531001454,NaN,0.0944478,NaN,0.336094689,0,0,0.014,0.000133875,0.000432749,0.000095625,0,0,0.01,0.000095625,0,0
MiddleEast,Israel,2008,0.977362668,71.62374519,NaN,254.3284095,0.51601581,NaN,0.1299519,NaN,0.330731259,0,0,0.016,0.00015205,0.000511649,0.00015205,0,0,0.009,0.0000855,0.007,0.0000665
MiddleEast,Israel,2009,0.93599269,68.39166722,NaN,232.3020674,0.466714368,NaN,0.1440846,NaN,0.323876648,0,0,0.024,0.000226667,0.001090408,0.000708333,0.024,0.000226667,0.009,0.000085,0.042,0.000396667
MiddleEast,Israel,2010,0.992137991,71.55318263,NaN,240.6204595,0.482332367,NaN,0.1840698,NaN,0.323711149,0,0,0.031,0.000290982,0.001733693,0.001304724,0.07,0.000657055,0.008,0.0000751,0.061,0.000572577
MiddleEast,Israel,2011,1.015562372,72.80664768,NaN,254.3397567,0.509169105,NaN,0.1709712,NaN,0.332106991,0,0,0.029,0.000270549,0.003044526,0.002537561,0.192,0.00179122,0.007,0.0000653,0.073,0.000681037
MiddleEast,Israel,2012,1.060465656,78.91614852,NaN,294.857323,0.598709346,NaN,0.0878985,NaN,0.368888261,0,0,0.033,0.000306,0.004663549,0.004182,0.369,0.003421636,0.006,0.0000556,0.076,0.000704727
MiddleEast,Israel,2013,0.984472494,69.29546693,NaN,222.6165825,0.443184586,NaN,0.2388771,NaN,0.296789692,0,0,0.0277,0.000255307,0.00536581,0.005005681,0.4941,0.004554054,0.006,0.0000553,0.043,0.000396325
MiddleEast,Israel,2014,0.96767935,66.7305191,NaN,213.6297627,0.422115442,NaN,0.2609379,NaN,0.275804028,0,0,0.0127,0.000116353,0.008705626,0.008322467,0.8404,0.007699473,0.0059,0.0000541,0.0621,0.00056894
MiddleEast,Israel,2015,1.020842436,69.7939476,NaN,226.2791223,0.448963004,NaN,0.2898927,NaN,0.270097861,0,0,0.0245,0.000223125,0.011665746,0.011247321,1.1602,0.010566107,0.0067,0.000061,0.0681,0.000620196
MiddleEast,Israel,2016,1.037982082,69.11856885,NaN,230.4662383,0.458376537,NaN,0.3329802,NaN,0.230835498,0,0,0.017377243,0.000157321,0.015632527,0.015257656,1.5253,0.013808929,0.046022757,0.000416656,0.114,0.001032071
MiddleEast,Israel,2017,1.084904863,70.98790526,NaN,254.9643681,0.503667124,NaN,0.35617851,NaN,0.20949421,0,0,0.017815785,0.000160342,0.015404677,0.015055058,1.5106,0.0135954,0.047184215,0.000424658,0.115,0.001035
MiddleEast,Israel,2018,1.08622543,70.69366575,NaN,249.7812333,0.49418243,NaN,0.3788253,NaN,0.197212905,0,0,0.023126,0.000206917,0.015797878,0.015559241,1.5738,0.014081368,0.064446,0.000576622,0.100728,0.000901251
MiddleEast,Israel,2019,1.126056236,73.08451294,NaN,254.0969129,0.502684073,NaN,0.3877875,NaN,0.209421348,0,0,0.023126,0.000206154,0.025957161,0.025714404,2.719424387,0.024241981,0.064446,0.000574496,0.100728,0.000897928
MiddleEast,Kuwait,1965,0.291914274,17.12752533,2371,108.9163685,0.229772874,NaN,0.0621414,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1966,0.305805135,17.91276324,2505,106.3400747,0.224409135,NaN,0.081396,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1967,0.311850961,18.25841221,2522,103.8542117,0.219237361,NaN,0.0926136,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1968,0.328499575,19.19990983,2656,101.2073227,0.214305775,NaN,0.1141938,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1969,0.337038238,19.68731979,2819,99.20755112,0.209574838,NaN,0.1274634,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1970,0.274717155,16.20028875,3036,97.02814284,0.205051755,0.0696654,0.0696654,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1971,0.274618491,16.21625449,3253,96.24936986,0.202661691,0.0719568,0.0719568,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1972,0.305396797,18.01697869,3339,104.2705191,0.220341397,0.0850554,0.0850554,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1973,0.304739847,17.95783777,3080,99.38778082,0.209458647,0.0952812,0.0952812,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1974,0.292631028,17.21848794,2603,91.2849863,0.192390828,0.1002402,0.1002402,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1975,0.263014662,15.45177769,2132,72.64539726,0.153164262,0.1098504,0.1098504,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1976,0.310301802,18.18305783,2199,84.28584699,0.178153002,0.1321488,0.1321488,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1977,0.31644641,18.50253359,2024,81.80821918,0.17236181,0.1440846,0.1440846,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1978,0.346433003,20.22446368,2182,87.8640274,0.184974803,0.1614582,0.1614582,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1979,0.420448275,24.47377521,2623,98.25764384,0.206664075,0.2137842,0.2137842,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1980,0.317185118,20.17912862,1757,83.10199454,0.177956918,0.1392282,0.1392282,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1981,0.401721347,26.13315714,1187,112.0670959,0.241528547,0.1601928,0.1601928,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1982,0.401801977,26.74987695,862,129.6236438,0.276116977,0.125685,0.125685,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1983,0.4434495,29.81581459,1117,143.2726301,0.3054525,0.137997,0.137997,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1984,0.47271145,31.45795133,1229,157.1408197,0.32305225,0.1496592,0.1496592,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1985,0.460887431,30.70718053,1127,152.8364932,0.317247431,0.14364,0.14364,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1986,0.522818332,34.46873028,1210,156.883726,0.326852332,0.195966,0.195966,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1987,0.486791529,32.36031499,1072,155.3902466,0.323315529,0.163476,0.163476,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1988,0.552661766,36.1121579,1286,152.9069399,0.318733766,0.233928,0.233928,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1989,0.601026738,38.90206052,1408,155.3823014,0.321954738,0.279072,0.279072,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1990,0.285040734,18.39994672,964,66.62389041,0.141742734,0.143298,0.143298,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1991,0.162497527,11.47662643,185,70.98027397,0.145397527,0.0171,0.0171,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1992,0.296321959,19.92850501,1077,100.3260929,0.206717959,0.089604,0.089604,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1993,0.399609667,25.68114722,1945,103.1907397,0.214245667,0.185364,0.185364,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1994,0.491100984,32.06486966,2085,136.440137,0.286926984,0.204174,0.204174,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1995,0.613201131,38.99272538,2130,141.693863,0.295893531,0.3173076,0.3173076,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1996,0.607212043,38.57079507,2129,138.2630874,0.289083643,0.3181284,0.3181284,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1997,0.632166882,39.86549398,2137,154.2643014,0.315132882,0.317034,0.317034,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1998,0.768058711,47.4692024,2232,229.6058219,0.443466511,0.3245922,0.3245922,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,1999,0.792063982,49.37851037,2085,255.7691233,0.494934382,0.2971296,0.2971296,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2000,0.826657513,51.31498314,2244.422568,256.9349126,0.49833647,0.32832,0.32832,NaN,0.00000104,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2001,0.839540693,52.1674944,2183.543699,264.5867685,0.51463797,0.3249,0.3249,NaN,0.00000272,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2002,0.855114965,53.74682202,2026.551096,285.0926986,0.557221159,0.297882,0.297882,NaN,0.0000118,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2003,1.00527469,64.19965126,2371.263863,333.7157263,0.663270766,0.342,0.342,NaN,0.00000392,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2004,1.126191532,72.61891185,2520.219836,373.8161682,0.753407986,0.37278,0.37278,NaN,0.00000355,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2005,1.246852326,80.51643987,2669.24463,410.6222896,0.826192326,0.42066,0.42066,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2006,1.178143601,75.26390583,2739.520767,377.6323872,0.75362387,0.424422,0.424422,NaN,0.0000977,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2007,1.144562529,73.07831977,2667.001566,382.9919936,0.759453896,0.385092,0.385092,NaN,0.0000166,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2008,1.245020781,79.64966814,2791.131776,405.8294902,0.810652647,0.43434,0.43434,NaN,0.0000281,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2009,1.300569199,81.24894486,2502.367014,454.9745682,0.874109131,0.3929238,0.426460068,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2010,1.410280599,86.95546797,2564.212055,478.1600304,0.90700028,0.4012686,0.503119366,NaN,0.000160953,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2011,1.415110057,85.88404193,2917.645205,452.6511198,0.843657881,0.4628286,0.570885317,NaN,0.000566859,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2012,1.572246941,95.99143419,3172.78694,498.8050792,0.941100658,0.530613,0.631146284,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Kuwait,2013,1.629844324,100.5318644,3133.563425,516.9446502,0.978637818,0.55784299,0.639734049,NaN,0.01147078,0,0,0,0,0.00000168,0.00000168,0.000182,0.00000168,0,0,0,0
MiddleEast,Kuwait,2014,1.494802857,90.38834577,3105.854658,455.2090294,0.84229306,0.513984142,0.643361154,NaN,0.00911861,0,0,0,0,0.00003,0.00003,0.003278,0.00003,0,0,0,0
MiddleEast,Kuwait,2015,1.622150591,98.52556023,3069.362556,471.2943715,0.882927934,0.5782878,0.731617451,NaN,0.007558851,0,0,0,0,0.0000464,0.0000464,0.00509,0.0000464,0,0,0,0
MiddleEast,Kuwait,2016,1.685465523,102.907229,3149.827743,482.3313242,0.914307216,0.5913522,0.761396882,NaN,0.009319498,0,0,0,0,0.000441926,0.000441926,0.048814,0.000441926,0,0,0,0
MiddleEast,Kuwait,2017,1.577496244,94.70657422,3009.267781,440.0324939,0.812787967,0.584879049,0.75699058,NaN,0.007120692,0,0,0,0,0.000597006,0.000597006,0.048814,0.000439326,0.01752,0.00015768,0,0
MiddleEast,Kuwait,2018,1.571922965,94.29900789,3049.523959,434.1814702,0.801679369,0.606632086,0.76148051,NaN,0.00801866,0,0,0,0,0.000744426,0.000744426,0.065680595,0.000587668,0.01752,0.000156758,0,0
MiddleEast,Kuwait,2019,1.637604678,97.29662812,2995.620101,426.5946416,0.782001176,0.662304871,0.846583359,NaN,0.007594998,0,0,0,0,0.001425145,0.001425145,0.142350399,0.001268965,0.01752,0.00015618,0,0
MiddleEast,Oman,1965,0.019050981,1.404472006,NaN,9.030109589,0.019050981,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1966,0.019873001,1.464995593,NaN,9.419671233,0.019873001,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1967,0.020735214,1.528465327,57,9.829452055,0.020735214,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1968,0.021682377,1.598367037,241,10.24983607,0.021682377,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1969,0.02258616,1.665054289,327,10.70594521,0.02258616,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1970,0.023621453,1.741271632,332,11.19772603,0.023621453,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1971,0.05569741,4.291103388,294,23.91375342,0.05569741,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1972,0.06363798,4.905652014,282,27.21437158,0.06363798,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1973,0.05535329,4.261137435,293,23.80287671,0.05535329,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1974,0.05086038,3.896808465,290,22.08758904,0.05086038,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1975,0.04645691,3.531298299,341,20.5130137,0.04645691,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1976,0.05348303,4.015443486,367,23.81685792,0.05348303,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1977,0.051523808,3.777753882,340,23.47917808,0.051523808,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1978,0.059912555,4.237309668,314,22.30065753,0.049021025,0.01089153,0.01089153,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1979,0.069023617,4.759439844,295,23.15857534,0.050701417,0.0183222,0.0183222,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1980,0.06141016,3.940745867,285,17.84945355,0.038151145,0.023259015,0.023259015,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1981,0.064900791,4.074573765,330,17.72950685,0.037485351,0.02741544,0.02741544,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1982,0.085975018,5.703720491,338,26.31361644,0.055980898,0.02999412,0.02999412,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1983,0.080460311,5.144301251,391,20.87046575,0.043205171,0.03725514,0.03725514,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1984,0.116976941,7.479016115,419,33.41480874,0.070153541,0.0468234,0.0468234,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1985,0.120855676,7.597392109,502,29.64369863,0.061240666,0.05961501,0.05961501,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1986,0.113254447,7.036776667,564,21.74030137,0.043562227,0.06969222,0.06969222,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1987,0.127566846,7.944824768,588,24.18772603,0.049493916,0.07807293,0.07807293,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1988,0.123800676,7.663406871,625,22.23155738,0.045235761,0.078564915,0.078564915,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1989,0.140471505,8.783739315,651,28.60372603,0.058937715,0.08153379,0.08153379,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1990,0.17591037,11.28572334,695,41.93419178,0.08779416,0.08811621,0.08811621,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1991,0.233525688,15.6684732,716,66.96750685,0.144187998,0.08933769,0.08933769,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1992,0.224967235,14.85400105,748,59.22142077,0.127316695,0.09765054,0.09765054,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1993,0.215416829,14.14276964,785,56.95726027,0.121702169,0.09371466,0.09371466,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1994,0.204625984,13.19885607,819,50.59194521,0.106499923,0.09812556,0.09812556,NaN,0.000000501,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1995,0.237238755,15.25736839,868,55.2620274,0.117199666,0.13745043,0.120038816,NaN,0.000000273,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1996,0.244020728,15.55073934,897,53.27680328,0.112866471,0.1486134,0.131154083,NaN,0.000000174,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1997,0.250965508,15.63812877,909,47.59775342,0.099336461,0.16903926,0.151627646,NaN,0.0000014,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1998,0.257929664,15.99357487,905,48.10073973,0.099819377,0.17551989,0.158108276,NaN,0.00000201,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,1999,0.296933594,18.7427738,904.6887671,60.43816438,0.127617446,0.18498636,0.169315908,NaN,0.00000024,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2000,0.412296687,25.38426126,954.7969945,64.07614754,0.136241734,0.371559883,0.276044502,NaN,0.0000105,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2001,0.455348674,28.09025154,955.7775342,71.73613699,0.151948574,0.555287075,0.303394198,NaN,0.0000059,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2002,0.495525619,30.81677187,897.3775342,83.5627726,0.177697113,0.599187525,0.317814448,NaN,0.0000141,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2003,0.513287913,31.65564911,819.5090411,80.34283014,0.170402491,0.660077637,0.342885423,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2004,0.476793619,29.49982603,779.7396175,78.16171585,0.166452398,0.67167133,0.310307796,NaN,0.0000334,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2005,0.573575165,32.80876879,774.2890411,87.49853699,0.185542995,0.750578358,0.388019027,NaN,0.0000131,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2006,0.62663835,35.80240134,737.650137,91.84432877,0.193221855,0.874492498,0.43328769,NaN,0.000128805,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2007,0.624761293,35.44995382,710.3931507,90.09687671,0.186364062,0.885834632,0.438367841,NaN,0.0000294,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2008,0.733616837,42.33365314,756.75,122.5544262,0.252565958,0.868907363,0.481000658,NaN,0.0000502,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2009,0.734979032,42.0645432,812.520274,118.9980822,0.241086465,0.860902935,0.49383394,NaN,0.0000586,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2010,0.863550634,48.89163418,864.5882192,135.4524384,0.275529602,0.925119395,0.58678045,NaN,0.001240583,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2011,0.943388993,52.26723798,884.920274,146.1225753,0.290871497,0.976603618,0.652091352,NaN,0.000426144,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2012,1.025585383,57.51706298,918.4718579,157.3286339,0.315557276,1.019591748,0.708735206,NaN,0.001292902,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Oman,2013,1.146018337,65.57089459,941.9493151,178.2465753,0.363808766,1.108292476,0.780317713,NaN,0.001880798,0,0,0,0,0.0000111,0.0000111,0.0012,0.0000111,0,0,0,0
MiddleEast,Oman,2014,1.140919062,65.09495581,943.4789041,184.6824658,0.374131417,1.056566871,0.765280039,NaN,0.001496612,0,0,0,0,0.000011,0.000011,0.0012,0.000011,0,0,0,0
MiddleEast,Oman,2015,1.205314057,68.5577924,981.089863,184.0421918,0.376276895,1.106896244,0.826943581,NaN,0.002059885,0,0,0,0,0.0000337,0.0000337,0.0037,0.0000337,0,0,0,0
MiddleEast,Oman,2016,1.209841329,69.02361809,1004.262568,186.9304098,0.38524295,1.133190107,0.822258622,NaN,0.002306088,0,0,0,0,0.0000337,0.0000337,0.003719,0.0000337,0,0,0,0
MiddleEast,Oman,2017,1.34286608,77.38956701,970.569589,242.9561597,0.499239205,1.163642902,0.840412823,NaN,0.003180581,0,0,0,0,0.000033471,0.000033471,0.003719,0.000033471,0,0,0,0
MiddleEast,Oman,2018,1.486426083,84.69398519,978.3873973,283.9611937,0.584170884,1.29710398,0.89910267,NaN,0.00311893,0,0,0,0,0.0000336,0.0000336,0.003755234,0.0000336,0,0,0,0
MiddleEast,Oman,2019,1.513975549,86.72046557,970.9386301,295.236469,0.606716935,1.308216925,0.900342817,NaN,0.006882322,0,0,0,0,0.0000335,0.0000335,0.003755234,0.0000335,0,0,0,0
MiddleEast,Qatar,1965,0.005079899,0.308025093,233,1.012520548,0.002061839,NaN,0.00301806,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1966,0.005114512,0.306844311,291,1.009945205,0.002059192,NaN,0.00305532,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1967,0.007327358,0.440491989,324,1.535917808,0.003116978,NaN,0.00421038,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1968,0.023182431,1.342476093,340,1.966912568,0.004030791,NaN,0.01915164,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1969,0.036427104,2.093711997,356,2.281178082,0.004681584,NaN,0.03174552,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1970,0.041492474,2.369293185,363,1.955424658,0.004046174,0.0374463,0.0374463,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1971,0.04133249,2.349972777,430,1.890328767,0.00388619,0.0374463,0.0374463,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1972,0.045723369,2.598860343,482,2.243579235,0.004625589,0.04109778,0.04109778,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1973,0.064875657,3.686603619,570,2.913041096,0.006004857,0.0588708,0.0588708,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1974,0.056563846,3.248096949,518,3.989780822,0.008200366,0.04836348,0.04836348,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1975,0.084403252,4.829209282,437,4.759150685,0.009771472,0.07463178,0.07463178,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1976,0.054216505,2.998927665,487,6.551639344,0.013454065,0.04076244,0.04076244,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1977,0.075539551,4.220142604,435,8.610739726,0.017749291,0.05779026,0.05779026,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1978,0.072462458,4.050890227,484,8.488,0.017354918,0.05510754,0.05510754,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1979,0.181317838,9.442005811,506,9.179178082,0.018789718,0.16252812,0.16252812,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1980,0.207336431,10.29375909,475.5344262,16.87368852,0.030686771,0.17664966,0.17664966,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1981,0.194567177,9.408336475,421.109589,18.44512329,0.033492197,0.16107498,0.16107498,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1982,0.23524621,10.27830064,344.5249315,27.18468493,0.04689691,0.1883493,0.1883493,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1983,0.246519546,10.64570015,315.5989041,30.14312329,0.051463446,0.1950561,0.1950561,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1984,0.278813412,12.47305341,353.0163934,33.40199454,0.057861612,0.2209518,0.2209518,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1985,0.283556148,13.07041195,315.2421918,43.77961644,0.080116548,0.2034396,0.2034396,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1986,0.310259694,14.75173908,355.0975342,50.3060274,0.094151694,0.216108,0.216108,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
